id,Season,Match,Venue,Winner,Wonby,PlayerOfTheMatch,Team1Players,Team2Players,Team1,Team1Run,Team2,Team2run
734027,2014,49,Eden Gardens,Kolkata Knight Riders,Runs,RV Uthappa,"RV Uthappa,G Gambhir,MK Pandey,YK Pathan,Shakib Al Hasan,RN ten Doeschate,SA Yadav,R Vinay Kumar,M Morkel,UT Yadav,SP Narine","CH Gayle,YV Takawale,V Kohli,Yuvraj Singh,AB de Villiers,S Rana,MA Starc,AN Ahmed,AB Dinda,YS Chahal,M Muralitharan",Kolkata Knight Riders,195,Royal Challengers Bangalore,165
734029,2014,50,JSCA International Stadium Complex,Sunrisers Hyderabad,Wickets,DA Warner,"DR Smith,F du Plessis,SK Raina,DJ Hussey,MS Dhoni,RA Jadeja,M Manhas,R Ashwin,JW Hastings,MM Sharma,P Negi","DA Warner,S Dhawan,NV Ojha,AJ Finch,DJG Sammy,Y Venugopal Rao,IK Pathan,KV Sharma,Parvez Rasool,DW Steyn,B Kumar",Chennai Super Kings,185,Sunrisers Hyderabad,189
734025,2014,48,"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Wickets,LMP Simmons,"V Sehwag,M Vohra,SE Marsh,GJ Maxwell,GJ Bailey,WP Saha,AR Patel,R Dhawan,BE Hendricks,Shivam Sharma,Sandeep Sharma","LMP Simmons,MEK Hussey,AT Rayudu,RG Sharma,KA Pollard,AP Tare,JJ Bumrah,K Santokie,P Kumar,PP Ojha,S Gopal",Kings XI Punjab,156,Mumbai Indians,159
734023,2014,47,Eden Gardens,Kolkata Knight Riders,Wickets,RV Uthappa,"RV Uthappa,G Gambhir,MK Pandey,Shakib Al Hasan,YK Pathan,RN ten Doeschate,SA Yadav,PP Chawla,PJ Cummins,UT Yadav,SP Narine","DR Smith,BB McCullum,SK Raina,F du Plessis,MS Dhoni,RA Jadeja,M Manhas,R Ashwin,IC Pandey,MM Sharma,BW Hilfenhaus",Chennai Super Kings,154,Kolkata Knight Riders,156
734021,2014,46,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Wickets,DA Warner,"S Dhawan,DA Warner,NV Ojha,AJ Finch,DJG Sammy,Y Venugopal Rao,IK Pathan,KV Sharma,Parvez Rasool,DW Steyn,B Kumar","CH Gayle,PA Patel,V Kohli,Yuvraj Singh,AB de Villiers,S Rana,MA Starc,M Muralitharan,YS Chahal,AN Ahmed,VR Aaron",Royal Challengers Bangalore,160,Sunrisers Hyderabad,161
734019,2014,45,Feroz Shah Kotla,Punjab Kings,Wickets,AR Patel,"M Vijay,KP Pietersen,KD Karthik,JP Duminy,KM Jadhav,MA Agarwal,MK Tiwary,WD Parnell,Mohammed Shami,Imran Tahir,JD Unadkat","V Sehwag,M Vohra,GJ Maxwell,DA Miller,WP Saha,AR Patel,GJ Bailey,R Dhawan,BE Hendricks,Shivam Sharma,Sandeep Sharma",Delhi Daredevils,164,Kings XI Punjab,165
734017,2014,44,"Sardar Patel Stadium, Motera",Mumbai Indians,Runs,MEK Hussey,"KK Nair,UBT Chand,SR Watson,SV Samson,KK Cooper,Ankit Sharma,STR Binny,BJ Hodge,JP Faulkner,R Bhatia,DS Kulkarni","MEK Hussey,LMP Simmons,KA Pollard,RG Sharma,AT Rayudu,AP Tare,Harbhajan Singh,JJ Bumrah,K Santokie,PP Ojha,S Gopal",Mumbai Indians,178,Rajasthan Royals,153
734013,2014,42,JSCA International Stadium Complex,Royal Challengers Bangalore,Wickets,AB de Villiers,"DR Smith,BB McCullum,SK Raina,DJ Hussey,MS Dhoni,RA Jadeja,M Manhas,R Ashwin,IC Pandey,MM Sharma,S Badree","CH Gayle,PA Patel,V Kohli,AB de Villiers,Yuvraj Singh,S Rana,AN Ahmed,MA Starc,M Muralitharan,YS Chahal,VR Aaron",Chennai Super Kings,138,Royal Challengers Bangalore,142
734015,2014,43,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Wickets,UT Yadav,"AJ Finch,S Dhawan,NV Ojha,DA Warner,KL Rahul,IK Pathan,DJG Sammy,KV Sharma,DW Steyn,A Mishra,B Kumar","RV Uthappa,G Gambhir,MK Pandey,YK Pathan,RN ten Doeschate,Shakib Al Hasan,SA Yadav,PP Chawla,M Morkel,UT Yadav,SP Narine",Sunrisers Hyderabad,142,Kolkata Knight Riders,146
734011,2014,41,"Sardar Patel Stadium, Motera",Rajasthan Royals,Runs,AM Rahane,"AM Rahane,KK Nair,KK Cooper,SV Samson,STR Binny,BCJ Cutting,JP Faulkner,SPD Smith,R Bhatia,DS Kulkarni,PV Tambe","KP Pietersen,MA Agarwal,KD Karthik,JP Duminy,MK Tiwary,LRPL Taylor,KM Jadhav,S Nadeem,Imran Tahir,R Shukla,S Kaul",Rajasthan Royals,201,Delhi Daredevils,139
734009,2014,40,Barabati Stadium,Kolkata Knight Riders,Wickets,RV Uthappa,"RV Uthappa,G Gambhir,MK Pandey,YK Pathan,Shakib Al Hasan,RN ten Doeschate,SA Yadav,PP Chawla,M Morkel,UT Yadav,SP Narine","LMP Simmons,CM Gautam,AT Rayudu,RG Sharma,CJ Anderson,KA Pollard,AP Tare,Harbhajan Singh,SL Malinga,JJ Bumrah,PP Ojha",Mumbai Indians,141,Kolkata Knight Riders,142
734007,2014,39,"Rajiv Gandhi International Stadium, Uppal",Punjab Kings,Wickets,WP Saha,"AJ Finch,S Dhawan,NV Ojha,DA Warner,MC Henriques,IK Pathan,KV Sharma,KL Rahul,DW Steyn,A Mishra,B Kumar","V Sehwag,M Vohra,WP Saha,GJ Maxwell,DA Miller,GJ Bailey,AR Patel,MG Johnson,Shivam Sharma,R Dhawan,Sandeep Sharma",Sunrisers Hyderabad,205,Kings XI Punjab,211
734005,2014,38,M Chinnaswamy Stadium,Royal Challengers Bangalore,Runs,Yuvraj Singh,"CH Gayle,PA Patel,V Kohli,AB de Villiers,Yuvraj Singh,S Rana,VH Zol,MA Starc,M Muralitharan,YS Chahal,AN Ahmed","Q de Kock,M Vijay,MA Agarwal,KP Pietersen,JP Duminy,KD Karthik,KM Jadhav,R Shukla,Mohammed Shami,Imran Tahir,S Kaul",Royal Challengers Bangalore,186,Delhi Daredevils,170
734003,2014,37,JSCA International Stadium Complex,Chennai Super Kings,Wickets,RA Jadeja,"DR Smith,BB McCullum,SK Raina,F du Plessis,R Ashwin,MS Dhoni,RA Jadeja,V Shankar,IC Pandey,MM Sharma,S Badree","Ankit Sharma,SR Watson,AM Rahane,KK Nair,STR Binny,SPD Smith,JP Faulkner,DH Yagnik,R Bhatia,KK Cooper,PV Tambe",Rajasthan Royals,148,Chennai Super Kings,149
734001,2014,36,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians,Wickets,AT Rayudu,"AJ Finch,S Dhawan,KL Rahul,DA Warner,NV Ojha,MC Henriques,IK Pathan,KV Sharma,DW Steyn,A Mishra,B Kumar","LMP Simmons,CM Gautam,AT Rayudu,RG Sharma,KA Pollard,CJ Anderson,AP Tare,Harbhajan Singh,SL Malinga,JJ Bumrah,PP Ojha",Sunrisers Hyderabad,157,Mumbai Indians,160
733997,2014,34,Barabati Stadium,Kolkata Knight Riders,Wickets,G Gambhir,"V Sehwag,Mandeep Singh,WP Saha,GJ Maxwell,DA Miller,GJ Bailey,R Dhawan,MG Johnson,AR Patel,P Awana,Sandeep Sharma","RV Uthappa,G Gambhir,MK Pandey,JH Kallis,RN ten Doeschate,YK Pathan,SA Yadav,PP Chawla,M Morkel,UT Yadav,SP Narine",Kings XI Punjab,149,Kolkata Knight Riders,150
733999,2014,35,M Chinnaswamy Stadium,Rajasthan Royals,Wickets,JP Faulkner,"V Kohli,CH Gayle,VH Zol,AB de Villiers,Yuvraj Singh,JA Morkel,PA Patel,MA Starc,VR Aaron,YS Chahal,AB Dinda","AM Rahane,KK Nair,SR Watson,STR Binny,SV Samson,SPD Smith,JP Faulkner,R Bhatia,KW Richardson,PV Tambe,R Tewatia",Royal Challengers Bangalore,190,Rajasthan Royals,191
733995,2014,33,Wankhede Stadium,Chennai Super Kings,Wickets,DR Smith,"LMP Simmons,CM Gautam,AT Rayudu,RG Sharma,KA Pollard,CJ Anderson,AP Tare,Harbhajan Singh,SL Malinga,JJ Bumrah,P Kumar","DR Smith,BB McCullum,SK Raina,F du Plessis,MS Dhoni,RA Jadeja,M Manhas,R Ashwin,IC Pandey,MM Sharma,S Badree",Mumbai Indians,157,Chennai Super Kings,160
733993,2014,32,Feroz Shah Kotla,Sunrisers Hyderabad,Wickets,DW Steyn,"Q de Kock,KP Pietersen,MA Agarwal,KD Karthik,LR Shukla,JP Duminy,KM Jadhav,R Shukla,Mohammed Shami,Imran Tahir,S Kaul","AJ Finch,S Dhawan,DA Warner,NV Ojha,KL Rahul,MC Henriques,IK Pathan,KV Sharma,DW Steyn,A Mishra,B Kumar",Delhi Daredevils,143,Sunrisers Hyderabad,44
733991,2014,31,M Chinnaswamy Stadium,Punjab Kings,Runs,Sandeep Sharma,"CH Gayle,PA Patel,V Kohli,S Rana,AB de Villiers,Yuvraj Singh,JA Morkel,MA Starc,HV Patel,VR Aaron,YS Chahal","V Sehwag,Mandeep Singh,GJ Maxwell,DA Miller,GJ Bailey,WP Saha,MG Johnson,AR Patel,Shivam Sharma,L Balaji,Sandeep Sharma",Kings XI Punjab,198,Royal Challengers Bangalore,166
733989,2014,30,"Sardar Patel Stadium, Motera",Sunrisers Hyderabad,Runs,B Kumar,"AM Rahane,KK Nair,SV Samson,SR Watson,STR Binny,SPD Smith,R Bhatia,JP Faulkner,KW Richardson,DS Kulkarni,PV Tambe","S Dhawan,AJ Finch,KL Rahul,NV Ojha,DA Warner,MC Henriques,IK Pathan,KV Sharma,DW Steyn,A Mishra,B Kumar",Sunrisers Hyderabad,134,Rajasthan Royals,102
733985,2014,28,Feroz Shah Kotla,Kolkata Knight Riders,Wickets,G Gambhir,"Q de Kock,M Vijay,KP Pietersen,KD Karthik,JP Duminy,LR Shukla,KM Jadhav,WD Parnell,S Nadeem,Mohammed Shami,S Kaul","RV Uthappa,G Gambhir,MK Pandey,JH Kallis,Shakib Al Hasan,YK Pathan,RN ten Doeschate,SA Yadav,R Vinay Kumar,SP Narine,UT Yadav",Delhi Daredevils,160,Kolkata Knight Riders,161
733987,2014,29,Barabati Stadium,Punjab Kings,Runs,GJ Maxwell,"V Sehwag,Mandeep Singh,GJ Maxwell,DA Miller,GJ Bailey,MG Johnson,WP Saha,R Dhawan,AR Patel,M Kartik,Sandeep Sharma","DR Smith,BB McCullum,SK Raina,RA Jadeja,F du Plessis,MS Dhoni,M Manhas,R Ashwin,BW Hilfenhaus,IC Pandey,MM Sharma",Kings XI Punjab,231,Chennai Super Kings,187
733983,2014,27,Wankhede Stadium,Mumbai Indians,Runs,RG Sharma,"BR Dunk,CM Gautam,AT Rayudu,RG Sharma,CJ Anderson,KA Pollard,AP Tare,Harbhajan Singh,JJ Bumrah,SL Malinga,P Suyal","CH Gayle,PA Patel,V Kohli,AB de Villiers,Yuvraj Singh,RR Rossouw,MA Starc,HV Patel,VR Aaron,AB Dinda,YS Chahal",Mumbai Indians,187,Royal Challengers Bangalore,168
733981,2014,26,Feroz Shah Kotla,Chennai Super Kings,Wickets,DR Smith,"Q de Kock,M Vijay,KP Pietersen,KD Karthik,LR Shukla,JP Duminy,KM Jadhav,WD Parnell,S Nadeem,Mohammed Shami,JD Unadkat","DR Smith,BB McCullum,SK Raina,MS Dhoni,F du Plessis,M Manhas,RA Jadeja,R Ashwin,BW Hilfenhaus,IC Pandey,MM Sharma",Delhi Daredevils,178,Chennai Super Kings,181
733979,2014,25,"Sardar Patel Stadium, Motera",Rajasthan Royals,Runs,PV Tambe,"AM Rahane,KK Nair,SV Samson,SR Watson,STR Binny,SPD Smith,JP Faulkner,R Bhatia,TG Southee,PV Tambe,R Tewatia","RV Uthappa,G Gambhir,AD Russell,MK Pandey,Shakib Al Hasan,YK Pathan,RN ten Doeschate,SA Yadav,R Vinay Kumar,SP Narine,UT Yadav",Rajasthan Royals,170,Kolkata Knight Riders,160
733977,2014,24,M Chinnaswamy Stadium,Royal Challengers Bangalore,Wickets,AB de Villiers,"CH Gayle,PA Patel,V Kohli,RR Rossouw,AB de Villiers,Yuvraj Singh,MA Starc,HV Patel,AB Dinda,VR Aaron,YS Chahal","AJ Finch,S Dhawan,KL Rahul,DA Warner,DJG Sammy,NV Ojha,IK Pathan,KV Sharma,DW Steyn,B Kumar,I Sharma",Sunrisers Hyderabad,155,Royal Challengers Bangalore,158
733975,2014,23,Feroz Shah Kotla,Rajasthan Royals,Wickets,KK Nair,"Q de Kock,M Vijay,KP Pietersen,KD Karthik,JP Duminy,KM Jadhav,WD Parnell,S Nadeem,Mohammed Shami,JD Unadkat,R Sharma","AM Rahane,KK Nair,SV Samson,R Bhatia,SR Watson,STR Binny,SPD Smith,JP Faulkner,DS Kulkarni,KW Richardson,PV Tambe",Delhi Daredevils,152,Rajasthan Royals,156
733973,2014,22,Wankhede Stadium,Mumbai Indians,Wickets,CJ Anderson,"BR Dunk,CM Gautam,AT Rayudu,RG Sharma,CJ Anderson,KA Pollard,AP Tare,Harbhajan Singh,JJ Bumrah,Z Khan,SL Malinga","CA Pujara,V Sehwag,WP Saha,GJ Maxwell,GJ Bailey,DA Miller,MG Johnson,R Dhawan,AR Patel,L Balaji,Sandeep Sharma",Kings XI Punjab,168,Mumbai Indians,170
733971,2014,21,JSCA International Stadium Complex,Chennai Super Kings,Runs,RA Jadeja,"DR Smith,BB McCullum,SK Raina,MS Dhoni,RA Jadeja,F du Plessis,M Manhas,R Ashwin,BW Hilfenhaus,IC Pandey,MM Sharma","RV Uthappa,G Gambhir,JH Kallis,MK Pandey,Shakib Al Hasan,SA Yadav,YK Pathan,AD Russell,PP Chawla,R Vinay Kumar,SP Narine",Chennai Super Kings,148,Kolkata Knight Riders,114
729317,2014,20,Dubai International Cricket Stadium,Sunrisers Hyderabad,Runs,B Kumar,"BR Dunk,RG Sharma,CJ Anderson,AT Rayudu,KA Pollard,AP Tare,Harbhajan Singh,CM Gautam,Z Khan,PP Ojha,SL Malinga","AJ Finch,S Dhawan,KL Rahul,DA Warner,DJG Sammy,NV Ojha,IK Pathan,KV Sharma,DW Steyn,A Mishra,B Kumar",Sunrisers Hyderabad,172,Mumbai Indians,157
729315,2014,19,Sheikh Zayed Stadium,Rajasthan Royals,SuperOver,JP Faulkner,"G Gambhir,MS Bisla,JH Kallis,MK Pandey,SA Yadav,Shakib Al Hasan,RV Uthappa,R Vinay Kumar,PP Chawla,SP Narine,M Morkel","AM Rahane,KK Nair,SV Samson,SR Watson,STR Binny,SPD Smith,JP Faulkner,R Bhatia,KW Richardson,PV Tambe,Iqbal Abdulla",Rajasthan Royals,152,Kolkata Knight Riders,152
729313,2014,18,Dubai International Cricket Stadium,Punjab Kings,Wickets,Sandeep Sharma,"CA Pujara,V Sehwag,WP Saha,GJ Maxwell,DA Miller,GJ Bailey,R Dhawan,MG Johnson,AR Patel,L Balaji,Sandeep Sharma","CH Gayle,PA Patel,V Kohli,YV Takawale,AB de Villiers,Yuvraj Singh,JA Morkel,MA Starc,VR Aaron,AB Dinda,YS Chahal",Royal Challengers Bangalore,124,Kings XI Punjab,127
729311,2014,17,Sharjah Cricket Stadium,Chennai Super Kings,Wickets,DR Smith,"AJ Finch,S Dhawan,DA Warner,KL Rahul,Y Venugopal Rao,DJG Sammy,KV Sharma,DW Steyn,A Mishra,B Kumar,I Sharma","DR Smith,BB McCullum,SK Raina,MS Dhoni,F du Plessis,RA Jadeja,M Manhas,R Ashwin,BW Hilfenhaus,IC Pandey,MM Sharma",Sunrisers Hyderabad,145,Chennai Super Kings,146
729309,2014,16,Sharjah Cricket Stadium,Delhi Capitals,Wickets,M Vijay,"Q de Kock,M Vijay,JP Duminy,KP Pietersen,KD Karthik,KM Jadhav,LR Shukla,WD Parnell,S Nadeem,Mohammed Shami,JD Unadkat","RG Sharma,AP Tare,CJ Anderson,AT Rayudu,MEK Hussey,KA Pollard,CM Gautam,Harbhajan Singh,Z Khan,PP Ojha,SL Malinga",Mumbai Indians,125,Delhi Daredevils,126
729307,2014,15,Sheikh Zayed Stadium,Punjab Kings,Runs,Sandeep Sharma,"MK Pandey,JH Kallis,G Gambhir,CA Lynn,RV Uthappa,YK Pathan,SA Yadav,PP Chawla,SP Narine,UT Yadav,M Morkel","CA Pujara,V Sehwag,WP Saha,GJ Maxwell,DA Miller,GJ Bailey,R Dhawan,AR Patel,MG Johnson,L Balaji,Sandeep Sharma",Kings XI Punjab,132,Kolkata Knight Riders,109
729305,2014,14,Sheikh Zayed Stadium,Rajasthan Royals,Wickets,PV Tambe,"AM Rahane,KK Nair,SV Samson,AM Nayar,SR Watson,STR Binny,SPD Smith,R Bhatia,KW Richardson,PV Tambe,TG Southee","PA Patel,YV Takawale,V Kohli,Yuvraj Singh,AB de Villiers,S Rana,JA Morkel,MA Starc,R Rampaul,AB Dinda,YS Chahal",Royal Challengers Bangalore,70,Rajasthan Royals,71
729301,2014,12,Dubai International Cricket Stadium,Sunrisers Hyderabad,Runs,AJ Finch,"S Dhawan,AJ Finch,DA Warner,KL Rahul,DJG Sammy,Y Venugopal Rao,KV Sharma,NV Ojha,DW Steyn,A Mishra,B Kumar","Q de Kock,M Vijay,KP Pietersen,KD Karthik,JP Duminy,MK Tiwary,LR Shukla,WD Parnell,S Nadeem,Mohammed Shami,JD Unadkat",Sunrisers Hyderabad,184,Delhi Daredevils,180
729303,2014,13,Dubai International Cricket Stadium,Chennai Super Kings,Wickets,MM Sharma,"DR Smith,BB McCullum,SK Raina,F du Plessis,MS Dhoni,M Manhas,RA Jadeja,R Ashwin,BW Hilfenhaus,IC Pandey,MM Sharma","MEK Hussey,AP Tare,CJ Anderson,RG Sharma,KA Pollard,AT Rayudu,CM Gautam,Harbhajan Singh,Z Khan,PP Ojha,SL Malinga",Mumbai Indians,141,Chennai Super Kings,142
729299,2014,11,Sharjah Cricket Stadium,Kolkata Knight Riders,Runs,CA Lynn,"PA Patel,YV Takawale,V Kohli,Yuvraj Singh,AB de Villiers,JA Morkel,MA Starc,AB Dinda,YS Chahal,VR Aaron,M Muralitharan","JH Kallis,G Gambhir,MK Pandey,CA Lynn,YK Pathan,RV Uthappa,SA Yadav,R Vinay Kumar,SP Narine,M Morkel,UT Yadav",Kolkata Knight Riders,150,Royal Challengers Bangalore,148
729297,2014,10,Dubai International Cricket Stadium,Chennai Super Kings,Runs,RA Jadeja,"AM Nayar,AM Rahane,SV Samson,SR Watson,STR Binny,SPD Smith,R Bhatia,JP Faulkner,TG Southee,DS Kulkarni,PV Tambe","DR Smith,BB McCullum,SK Raina,F du Plessis,MS Dhoni,RA Jadeja,M Manhas,R Ashwin,BW Hilfenhaus,IC Pandey,MM Sharma",Chennai Super Kings,140,Rajasthan Royals,133
729295,2014,9,Sharjah Cricket Stadium,Punjab Kings,Runs,GJ Maxwell,"CA Pujara,V Sehwag,GJ Maxwell,DA Miller,GJ Bailey,MG Johnson,AR Patel,WP Saha,L Balaji,R Dhawan,Sandeep Sharma","AJ Finch,S Dhawan,DA Warner,KL Rahul,Y Venugopal Rao,IK Pathan,DJG Sammy,KV Sharma,DW Steyn,A Mishra,B Kumar",Kings XI Punjab,193,Sunrisers Hyderabad,121
729293,2014,8,Sheikh Zayed Stadium,Chennai Super Kings,Runs,SK Raina,"DR Smith,BB McCullum,SK Raina,F du Plessis,MS Dhoni,RA Jadeja,M Manhas,R Ashwin,BW Hilfenhaus,MM Sharma,IC Pandey","MA Agarwal,M Vijay,KD Karthik,MK Tiwary,JP Duminy,LRPL Taylor,JDS Neesham,S Nadeem,Mohammed Shami,JD Unadkat,NM Coulter-Nile",Chennai Super Kings,177,Delhi Daredevils,84
729291,2014,7,Sharjah Cricket Stadium,Punjab Kings,Wickets,GJ Maxwell,"AM Nayar,AM Rahane,SV Samson,SR Watson,STR Binny,SPD Smith,JP Faulkner,R Bhatia,KW Richardson,DS Kulkarni,PV Tambe","CA Pujara,V Sehwag,WP Saha,GJ Maxwell,DA Miller,GJ Bailey,MG Johnson,M Kartik,AR Patel,P Awana,L Balaji",Rajasthan Royals,191,Kings XI Punjab,193
729289,2014,6,Dubai International Cricket Stadium,Delhi Capitals,Wickets,JP Duminy,"JH Kallis,G Gambhir,MK Pandey,RV Uthappa,Shakib Al Hasan,YK Pathan,SA Yadav,PP Chawla,R Vinay Kumar,SP Narine,M Morkel","M Vijay,MA Agarwal,KD Karthik,LRPL Taylor,JP Duminy,MK Tiwary,JDS Neesham,NM Coulter-Nile,S Nadeem,Mohammed Shami,JD Unadkat",Kolkata Knight Riders,166,Delhi Daredevils,167
729287,2014,5,Dubai International Cricket Stadium,Royal Challengers Bangalore,Wickets,PA Patel,"NJ Maddinson,PA Patel,V Kohli,Yuvraj Singh,AB de Villiers,JA Morkel,S Rana,AB Dinda,MA Starc,YS Chahal,VR Aaron","MEK Hussey,AP Tare,AT Rayudu,RG Sharma,KA Pollard,CJ Anderson,Harbhajan Singh,Z Khan,SL Malinga,PP Ojha,JJ Bumrah",Mumbai Indians,115,Royal Challengers Bangalore,116
729285,2014,4,Sheikh Zayed Stadium,Rajasthan Royals,Wickets,AM Rahane,"AJ Finch,S Dhawan,DA Warner,KL Rahul,DJG Sammy,Y Venugopal Rao,KV Sharma,DW Steyn,A Mishra,B Kumar,I Sharma","AM Nayar,AM Rahane,SV Samson,SR Watson,STR Binny,BJ Hodge,R Bhatia,JP Faulkner,KW Richardson,DS Kulkarni,PV Tambe",Sunrisers Hyderabad,133,Rajasthan Royals,135
729283,2014,3,Sheikh Zayed Stadium,Punjab Kings,Wickets,GJ Maxwell,"DR Smith,BB McCullum,SK Raina,MS Dhoni,DJ Bravo,F du Plessis,RA Jadeja,R Ashwin,P Negi,A Nehra,MM Sharma","CA Pujara,V Sehwag,GJ Maxwell,AR Patel,DA Miller,GJ Bailey,WP Saha,MG Johnson,R Dhawan,P Awana,L Balaji",Chennai Super Kings,205,Kings XI Punjab,206
729281,2014,2,Sharjah Cricket Stadium,Royal Challengers Bangalore,Wickets,YS Chahal,"MA Agarwal,M Vijay,KD Karthik,MK Tiwary,JP Duminy,LRPL Taylor,JDS Neesham,WD Parnell,S Nadeem,R Sharma,Mohammed Shami","PA Patel,NJ Maddinson,V Kohli,Yuvraj Singh,AB de Villiers,JA Morkel,S Rana,AB Dinda,MA Starc,YS Chahal,VR Aaron",Delhi Daredevils,145,Royal Challengers Bangalore,146
729279,2014,1,Sheikh Zayed Stadium,Kolkata Knight Riders,Runs,JH Kallis,"MEK Hussey,AP Tare,AT Rayudu,RG Sharma,KA Pollard,CJ Anderson,Harbhajan Singh,CM Gautam,SL Malinga,Z Khan,PP Ojha","G Gambhir,JH Kallis,MK Pandey,RV Uthappa,YK Pathan,Shakib Al Hasan,SA Yadav,PP Chawla,R Vinay Kumar,SP Narine,M Morkel",Kolkata Knight Riders,163,Mumbai Indians,122
598073,2013,Final,Eden Gardens,Mumbai Indians,Runs,KA Pollard,"MEK Hussey,M Vijay,SK Raina,S Badrinath,DJ Bravo,RA Jadeja,MS Dhoni,JA Morkel,CH Morris,R Ashwin,MM Sharma","DR Smith,AP Tare,KD Karthik,RG Sharma,AT Rayudu,KA Pollard,Harbhajan Singh,R Dhawan,MG Johnson,SL Malinga,PP Ojha",Mumbai Indians,148,Chennai Super Kings,125
598072,2013,Qualifier 2,Eden Gardens,Mumbai Indians,Wickets,Harbhajan Singh,"DR Smith,AP Tare,KD Karthik,RG Sharma,KA Pollard,AT Rayudu,Harbhajan Singh,R Dhawan,MG Johnson,SL Malinga,PP Ojha","R Dravid,AM Rahane,SR Watson,SV Samson,STR Binny,BJ Hodge,KK Cooper,DH Yagnik,JP Faulkner,VS Malik,SK Trivedi",Rajasthan Royals,165,Mumbai Indians,169
598071,2013,Eliminator,Feroz Shah Kotla,Rajasthan Royals,Wickets,BJ Hodge,"R Dravid,AM Rahane,SR Watson,DH Yagnik,STR Binny,SV Samson,BJ Hodge,JP Faulkner,KK Cooper,VS Malik,SK Trivedi","PA Patel,S Dhawan,GH Vihari,CL White,DJG Sammy,NLTC Perera,BB Samantray,KV Sharma,DW Steyn,A Mishra,I Sharma",Sunrisers Hyderabad,132,Rajasthan Royals,135
598070,2013,Qualifier 1,Feroz Shah Kotla,Chennai Super Kings,Runs,MEK Hussey,"MEK Hussey,M Vijay,SK Raina,MS Dhoni,RA Jadeja,S Badrinath,DJ Bravo,JA Morkel,CH Morris,R Ashwin,MM Sharma","DR Smith,AP Tare,KD Karthik,RG Sharma,KA Pollard,AT Rayudu,Harbhajan Singh,MG Johnson,SL Malinga,PP Ojha,MM Patel",Chennai Super Kings,192,Mumbai Indians,144
598069,2013,72,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Wickets,PA Patel,"PA Patel,S Dhawan,GH Vihari,CL White,NLTC Perera,DJG Sammy,BB Samantray,KV Sharma,A Mishra,DW Steyn,Anand Rajan","MS Bisla,G Gambhir,JH Kallis,EJG Morgan,YK Pathan,RN ten Doeschate,P Dogra,SP Narine,Iqbal Abdulla,PJ Sangwan,Mohammed Shami",Kolkata Knight Riders,130,Sunrisers Hyderabad,132
598068,2013,70,M Chinnaswamy Stadium,Royal Challengers Bangalore,Runs,V Kohli,"V Kohli,CH Gayle,AB de Villiers,MC Henriques,RP Singh,KL Rahul,SS Tiwary,R Vinay Kumar,Z Khan,R Rampaul,JD Unadkat","MEK Hussey,M Vijay,SK Raina,DJ Bravo,MS Dhoni,RA Jadeja,S Badrinath,CH Morris,R Ashwin,JO Holder,MM Sharma",Royal Challengers Bangalore,106,Chennai Super Kings,82
598066,2013,69,Himachal Pradesh Cricket Association Stadium,Punjab Kings,Runs,Azhar Mahmood,"AC Gilchrist,Mandeep Singh,Azhar Mahmood,SE Marsh,DA Miller,M Vohra,Gurkeerat Singh,PP Chawla,P Kumar,P Awana,Sandeep Sharma","GJ Maxwell,AP Tare,AT Rayudu,RG Sharma,KD Karthik,KA Pollard,R Dhawan,Harbhajan Singh,NM Coulter-Nile,SL Malinga,DS Kulkarni",Kings XI Punjab,183,Mumbai Indians,133
598065,2013,68,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Runs,A Mishra,"PA Patel,S Dhawan,GH Vihari,CL White,BB Samantray,DJG Sammy,NLTC Perera,DW Steyn,KV Sharma,A Mishra,I Sharma","R Dravid,AM Rahane,SR Watson,SV Samson,STR Binny,BJ Hodge,Sachin Baby,JP Faulkner,KK Cooper,PV Tambe,SK Trivedi",Sunrisers Hyderabad,136,Rajasthan Royals,113
598028,2013,67,Himachal Pradesh Cricket Association Stadium,Punjab Kings,Runs,DA Miller,"AC Gilchrist,SE Marsh,Azhar Mahmood,DA Miller,R Sathish,PP Chawla,Mandeep Singh,M Vohra,P Kumar,P Awana,Sandeep Sharma","DPMD Jayawardene,UBT Chand,IK Pathan,DA Warner,V Sehwag,BJ Rohrer,CM Gautam,M Morkel,S Kaul,UT Yadav,A Nehra",Kings XI Punjab,171,Delhi Daredevils,164
598063,2013,66,Wankhede Stadium,Mumbai Indians,Runs,AP Tare,"GJ Maxwell,AP Tare,KD Karthik,RG Sharma,KA Pollard,AT Rayudu,Harbhajan Singh,MG Johnson,SL Malinga,DS Kulkarni,PP Ojha","R Dravid,AM Rahane,JP Faulkner,SV Samson,SR Watson,STR Binny,DH Yagnik,BJ Hodge,KK Cooper,AA Chavan,PV Tambe",Mumbai Indians,166,Rajasthan Royals,152
